cod-estabel;tipo-frete;regional;cod-zona;nome-abrev;nr-pedcli;nr-pedrep;situacao;cod-emitente;nome-emit;nome-matriz;cod-emitente-tri;nome-emit-tri;nome-abrev-tri;dt-implant;dt-entrega;cidade;uf;peso;volumes;paletes;nr-simul;dt-fatur;dt-agendamento;porcentagem-in-full;agendado;cdd-embarq;Cliente-de-Agendamento;peso-emb;volumes-emb;paletes-emb;observacao;volumes-pedido;nr-nota-fis;qt-cancelada;situacao-credito;cod-rep;nome-rep;cod-veiculo;desc-veiculo;dt-apr-cred;data-simul;dt-criacao-prog;dt-embarque;dt-daturamento;agenda-solicitada;data-agenda-solicitada;mês-ped;mês-fat;chave;status-agend;status-transpo;infull;canal;tipo-veiculo;destino;gt;gc;lt-cred;lt-form;lt-prog;lt-total;lt-fat-ent;houve_reprog?;smn-fat;status
101;CIF;REGIONAL PE2;101-04;LL. COMERCIO;0240/1403;;Aberto;474197;L.L. COMERCIO VAREJISTA DE ALIMENTOS LTDA;LL. COMERCIO;0;;;25/06/2024;25/06/2024;Jaboatao dos Guararapes;PE;3836,085;331;4,483385585;924533;?;?;100;?;?;no;0;0;0;;331;?;0;Aprovado;24;CLAYTON;103;3/4 (3,5 ton);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0240/1403924533;;;100%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;COMER. IBURA;0240/1475;;Aberto;482917;COMERCIAL DE ALIMENTOS IBURA LTDA;COMER. IBURA;0;;;25/06/2024;25/06/2024;Recife;PE;248,392;38;0,316181355;0;?;?;0;no;?;no;0;0;0;;38;;0;Aprovado;24;CLAYTON;;;26/06/2024;?;?;?;?;no;?;6;0;0240/14750;;;100%;VAREJO;;Cliente;EDIWINA GALVAO;DAYANNE M;1;1;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE2;101-04;MARCOS FREIR;0240/1478;;Aberto;478034;MARCOS FREIRE COMERCIO DE ALIMENTOS EIRELI;G. R. VAREJA;0;;;25/06/2024;25/06/2024;Jaboatão dos Guararapes;PE;2885,502;287;3,52426378;924536;?;?;100;?;?;no;0;0;0;;287;?;0;Aprovado;24;CLAYTON;119;VUC;25/06/2024;26/06/2024;?;?;?;?;?;6;0;0240/1478924536;;;100%;VAREJO;VUC;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-04;C. SUPER ECO;0240/1479;;Aberto;477391;COMERCIAL DE ALIMENTOS SUPER ECONOMICO LTDA;G. R. VAREJA;0;;;25/06/2024;25/06/2024;Jaboatão dos Guararapes;PE;1138,598;164;1,525240389;0;?;?;0;no;?;no;0;0;0;;164;;0;Não Aprovado;24;CLAYTON;;;26/06/2024;?;?;?;?;no;?;6;0;0240/14790;;;100%;VAREJO;;Cliente;EDIWINA GALVAO;DAYANNE M;1;1;0;2;0;no;;APROVAÇÃO FINANCEIRA
101;CIF;REGIONAL PE1;101-97;KARNE K 006;0250/0945;;Aberto;9093;KARNE KEIJO - LOGISTICA INTEGRADA LTDA;KARNE K 001;0;;;25/06/2024;25/06/2024;RECIFE;PE;227,696;30;0,318518519;0;?;?;0;no;?;yes;0;0;0;;1475;;0;Aprovado;25;ADRIANA;;;25/06/2024;?;?;?;?;no;?;6;0;0250/09450;;;2%;CASH & CARRY REGIONAL;;Cliente;FABIANO JOSÉ;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE1;101-97;KARNE K 006;0250/0945;;Aberto;9093;KARNE KEIJO - LOGISTICA INTEGRADA LTDA;KARNE K 001;0;;;25/06/2024;25/06/2024;RECIFE;PE;10479,918;887;13,45823997;924487;?;?;60,14;?;?;yes;0;0;0;;1475;?;0;Aprovado;25;ADRIANA;110;Truck Baú (13,5t);25/06/2024;25/06/2024;?;?;?;?;?;6;0;0250/0945924487;;;60%;CASH & CARRY REGIONAL;TRUCK;Cliente;FABIANO JOSÉ;DAYANNE M;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE1;101-97;KARNE K 006;0250/0945;;Aberto;9093;KARNE KEIJO - LOGISTICA INTEGRADA LTDA;KARNE K 001;0;;;25/06/2024;25/06/2024;RECIFE;PE;7087,56;558;7,911111111;924488;?;?;37,83;?;?;yes;0;0;0;;1475;?;0;Aprovado;25;ADRIANA;106;TOCO (8,5 TON);25/06/2024;25/06/2024;?;?;?;?;?;6;0;0250/0945924488;;;38%;CASH & CARRY REGIONAL;TOCO;Cliente;FABIANO JOSÉ;DAYANNE M;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE1;101-97;KARNE K 003;0250/0947;;Aberto;13113;KARNE KEIJO LOGISTICA INTEGRADA LTDA;KARNE K 001;0;;;25/06/2024;25/06/2024;RECIFE;PE;23508,0745;1966;28,7327668;0;?;?;0;no;?;yes;0;0;0;;1966;;0;Aprovado;25;ADRIANA;;;26/06/2024;?;?;?;?;no;?;6;0;0250/09470;;;100%;CASH & CARRY REGIONAL;;Cliente;FABIANO JOSÉ;DAYANNE M;1;1;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE1;101-20;R J ATACADO;0250/0951;;Aberto;8153;R J ATACADO LTDA;R J ATACADO;0;;;25/06/2024;25/06/2024;RECIFE;PE;964,65;96;1,238095238;924583;?;?;100;?;?;no;0;0;0;;96;?;0;Aprovado;25;ADRIANA;103;3/4 (3,5 ton);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0250/0951924583;;;100%;ATACADO;3/4;Cliente;FABIANO JOSÉ;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;ALIANCA VARE;1830/1225;;Aberto;483792;ALIANCA VAREJISTA DE ALIMENTOS LTDA;C. DE ALIM;0;;;25/06/2024;25/06/2024;Recife;PE;1917,21;317;2,111199504;0;?;?;0;no;?;no;0;0;0;;317;;0;Não Aprovado;183;RUDENIO;;;26/06/2024;?;?;?;?;no;?;6;0;1830/12250;;;100%;VAREJO;;Cliente;EDIWINA GALVAO;DAYANNE M;1;1;0;2;0;no;;APROVAÇÃO FINANCEIRA
101;CIF;REGIONAL PE2;101-02;M F DE SOUZA;1830/1229;;Aberto;480500;M F DE SOUZA SUPERMERCADOS;C. DE ALIM;0;;;25/06/2024;25/06/2024;Recife;PE;929,02;145;1,167418547;924516;?;?;100;?;?;no;0;0;0;;145;?;0;Aprovado;183;RUDENIO;103;3/4 (3,5 ton);25/06/2024;26/06/2024;?;?;?;?;?;6;0;1830/1229924516;;;100%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL RN2;101-97;NORDESTAO 06;0120/0472;1000741415;Aberto;4641;SUPERMERCADO NORDESTAO LTDA;NORDESTAO 01;0;;;25/06/2024;25/06/2024;Parnamirim;RN;972,417;253;1,173795144;0;?;?;0;no;?;yes;0;0;0;;253;;0;Aprovado;12;ELIOFÁBIA;;;25/06/2024;?;?;?;?;no;?;6;0;0120/04720;;;100%;KEY ACCOUNT REGIONAL;;Cliente;RIVELLY TAVARES;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL RN2;101-97;NRD ATACADO;0120/0473;4262;Aberto;483042;NRD ATACADO E DISTRIBUICAO LTDA;NORDESTAO 01;0;;;25/06/2024;25/06/2024;Macaiba;RN;494,45;185;0,691999355;0;?;?;0;no;?;yes;0;0;0;;185;;0;Aprovado;12;ELIOFÁBIA;;;25/06/2024;?;?;?;?;no;?;6;0;0120/04730;;;100%;KEY ACCOUNT REGIONAL;;Cliente;RIVELLY TAVARES;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE2;101-02;SUP BOA VIA;0230/0900;;Aberto;2975;SUPERMERCADO BOA VIAGEM LTDA;REDE TREVO S;0;;;25/06/2024;25/06/2024;RECIFE;PE;982,11;107;1,198053996;924515;?;?;100;?;?;no;0;0;0;;107;?;0;Aprovado;23;ANDRE SANTOS;119;VUC;25/06/2024;26/06/2024;?;?;?;?;?;6;0;0230/0900924515;;;100%;VAREJO;VUC;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-07;ROSEMIRO FRA;0300/0939;;Aberto;480602;ROSEMIRO FRANCISCO DE LIMA MERCADINHO;ROSEMIRO FRA;0;;;25/06/2024;25/06/2024;Araçoiaba;PE;761,17;70;1,018518519;0;?;?;0;no;?;no;0;0;0;;70;;0;Aprovado;30;VALMIR BATIS;;;25/06/2024;?;?;?;?;no;?;6;0;0300/09390;;;100%;VAREJO;;Cliente;EDIWINA GALVAO;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE2;101-02;IVAN. BARBOS;0320/1073;;Aberto;476383;IVANICE BARBOSA DE SOUZA COMERCIO VAREJISTA;IVANICE BARB;0;;;25/06/2024;25/06/2024;Recife;PE;611,076;56;0,775461184;924512;?;?;100;?;?;no;0;0;0;;56;?;0;Aprovado;32;EDNALDO LIMA;103;3/4 (3,5 ton);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0320/1073924512;;;100%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL SE;101-21;PRADO VASCON;0515/0922;;Aberto;8327;PRADO VASCONCELOS LTDA;PRADO VASCON;0;;;25/06/2024;25/06/2024;ITABAIANINHA;SE;129,97;20;0,185185185;0;?;?;0;no;?;no;0;0;0;;727;;0;Aprovado;51;MENDONCA;;;25/06/2024;?;?;?;?;no;?;6;0;0515/09220;;;3%;ATACADO;;Cliente;NAIRA RITA;MOZART ALVIM;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL SE;101-21;PRADO VASCON;0515/0922;;Aberto;8327;PRADO VASCONCELOS LTDA;PRADO VASCON;0;;;25/06/2024;25/06/2024;ITABAIANINHA;SE;9057,66;707;9,878261785;924589;?;?;97,25;?;?;no;0;0;0;;727;?;0;Aprovado;51;MENDONCA;116;Carreta Baú (25t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0515/0922924589;;;97%;ATACADO;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL SE;101-90;ATACADAO 068;3330/0153;919054956;Aberto;10571;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;ARACAJU;SE;12007,45;910;13;0;?;?;0;no;?;yes;0;0;0;;4781;;0;Aprovado;333;ELAINE SILVA;;;25/06/2024;?;?;?;?;no;?;6;0;3330/01530;;;19%;CASH & CARRY;;Cliente;NAIRA RITA;MOZART ALVIM;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL SE;101-90;ATACADAO 068;3330/0153;919054956;Aberto;10571;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;ARACAJU;SE;23097,532;1911;26,99285714;924491;05/07/2024;08/07/2024;39,97;no;?;yes;0;0;0;;4781;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);25/06/2024;25/06/2024;26/06/2024;?;?;no;?;6;7;3330/0153924491;;;40%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;0;1;13;3;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL SE;101-90;ATACADAO 068;3330/0153;919054956;Aberto;10571;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;ARACAJU;SE;25862,2;1960;28;924492;04/07/2024;05/07/2024;41;no;?;yes;0;0;0;;4781;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);25/06/2024;25/06/2024;26/06/2024;?;?;no;?;6;7;3330/0153924492;;;41%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;0;1;10;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL SE;101-90;ATACADAO 109;3330/0154;919054958;Aberto;460833;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Aracaju;SE;19396,65;1470;21;0;?;?;0;no;?;yes;0;0;0;;3357;;0;Aprovado;333;ELAINE SILVA;;;25/06/2024;?;?;?;?;no;?;6;0;3330/01540;;;44%;CASH & CARRY;;Cliente;NAIRA RITA;MOZART ALVIM;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL SE;101-90;ATACADAO 109;3330/0154;919054958;Aberto;460833;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Aracaju;SE;24691,04;1887;27,28888889;924493;05/07/2024;08/07/2024;56,21;no;?;yes;0;0;0;;3357;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);25/06/2024;25/06/2024;26/06/2024;?;?;no;?;6;7;3330/0154924493;;;56%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;0;1;13;3;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL SE;101-90;ATACADAO 274;3330/0155;919054960;Aberto;476284;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Aracaju;SE;11083,8;840;12;0;?;?;0;no;?;yes;0;0;0;;3381;;0;Aprovado;333;ELAINE SILVA;;;25/06/2024;?;?;?;?;no;?;6;0;3330/01550;;;25%;CASH & CARRY;;Cliente;NAIRA RITA;MOZART ALVIM;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL SE;101-90;ATACADAO 274;3330/0155;919054960;Aberto;476284;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Aracaju;SE;13518,98;1051;15,23333333;924497;?;?;31,09;?;?;yes;0;0;0;;3381;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);25/06/2024;25/06/2024;?;?;?;?;?;6;0;3330/0155924497;;;31%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL SE;101-90;ATACADAO 274;3330/0155;919054960;Aberto;476284;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Aracaju;SE;4618,25;350;5;924499;?;?;10,35;?;?;yes;0;0;0;;3381;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);25/06/2024;25/06/2024;?;?;?;?;?;6;0;3330/0155924499;;;10%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL SE;101-90;ATACADAO 274;3330/0155;919054960;Aberto;476284;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Aracaju;SE;14712,7;1140;16;924501;?;?;33,72;?;?;yes;0;0;0;;3381;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);25/06/2024;25/06/2024;?;?;?;?;?;6;0;3330/0155924501;;;34%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL SE;101-90;WMS 31;3330/0156;919054966;Aberto;482983;WMS SUPERMERCADOS DO BRASIL LTDA;WMS SUP 0001;0;;;25/06/2024;25/06/2024;Aracaju;SE;7364,1;580;8;0;?;?;0;no;?;yes;0;0;0;;2445;;0;Aprovado;333;ELAINE SILVA;;;25/06/2024;?;?;?;?;no;?;6;0;3330/01560;;;24%;CASH & CARRY;;Cliente;NAIRA RITA;MOZART ALVIM;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL SE;101-90;WMS 31;3330/0156;919054966;Aberto;482983;WMS SUPERMERCADOS DO BRASIL LTDA;WMS SUP 0001;0;;;25/06/2024;25/06/2024;Aracaju;SE;10662,19;815;11,7;924504;02/07/2024;03/07/2024;33,33;no;?;yes;0;0;0;;2445;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);25/06/2024;25/06/2024;26/06/2024;?;?;no;?;6;7;3330/0156924504;;;33%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;0;1;8;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL SE;101-90;WMS 31;3330/0156;919054966;Aberto;482983;WMS SUPERMERCADOS DO BRASIL LTDA;WMS SUP 0001;0;;;25/06/2024;25/06/2024;Aracaju;SE;13854,75;1050;15;924506;02/07/2024;03/07/2024;42,94;no;?;yes;0;0;0;;2445;?;0;Aprovado;333;ELAINE SILVA;116;Carreta Baú (25t);25/06/2024;25/06/2024;26/06/2024;?;?;no;?;6;7;3330/0156924506;;;43%;CASH & CARRY;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;0;1;8;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-97;CBD 1365;0000/8748;24584801953;Aberto;10187;COMPANHIA BRASILEIRA DE DISTRIBUICAO;CBD 1167;0;;;25/06/2024;25/06/2024;Cabo de Santo Agostinho;PE;64,925;5;0,083333333;0;?;?;0;no;?;yes;0;0;0;;5;;0;Aprovado;194;LEONARDO M;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87480;;;100%;KEY ACCOUNT;;Cliente;EDIWINA GALVAO;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE3;101-90;ATACADAO 328;0000/8752;819827;Aberto;480874;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Belo Jardim;PE;5878,684;470;6,714285714;0;?;?;0;no;?;yes;0;0;0;;470;;0;Aprovado;164;AGAMENON;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87520;;;100%;CASH & CARRY;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL RN2;101-90;WMS SUP. 842;0000/8753;819830;Aberto;477464;WMS SUPERMERCADOS DO BRASIL LTDA;WMS SUP 0001;0;;;25/06/2024;25/06/2024;Natal;RN;5617,706;474;6,285714286;0;?;?;0;no;?;yes;0;0;0;;2518;;0;Aprovado;188;FELIPE;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87530;;;19%;CASH & CARRY;;Cliente;RIVELLY TAVARES;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL RN2;101-90;WMS SUP. 842;0000/8753;819830;Aberto;477464;WMS SUPERMERCADOS DO BRASIL LTDA;WMS SUP 0001;0;;;25/06/2024;25/06/2024;Natal;RN;13622,7;1032;15;924569;?;?;40,98;?;?;yes;0;0;0;;2518;?;0;Aprovado;188;FELIPE;110;Truck Baú (13,5t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0000/8753924569;;;41%;CASH & CARRY;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL RN2;101-90;WMS SUP. 842;0000/8753;819830;Aberto;477464;WMS SUPERMERCADOS DO BRASIL LTDA;WMS SUP 0001;0;;;25/06/2024;25/06/2024;Natal;RN;11092,562;1012;15,0274043;924571;?;?;40,19;?;?;yes;0;0;0;;2518;?;0;Aprovado;188;FELIPE;110;Truck Baú (13,5t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0000/8753924571;;;40%;CASH & CARRY;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PB;101-90;WMS SUP 0331;0000/8754;819829;Aberto;461085;WMS SUPERMERCADOS DO BRASIL LTDA;WMS SUP 0001;0;;;25/06/2024;25/06/2024;Campina Grande;PB;7679,6;611;8,510416667;0;?;?;0;no;?;yes;0;0;0;;611;;0;Aprovado;184;ERMINIO;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87540;;;100%;CASH & CARRY;;Cliente;CICLEUSA REGINA;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-90;ATACADAO 216;0000/8755;819812;Aberto;471346;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Maceio;AL;890,8;80;1;0;?;?;0;no;?;yes;0;0;0;;2225;;0;Aprovado;125;ANDERSON;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87550;;;4%;CASH & CARRY;;Cliente;ANDERSON TEODORO;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-90;ATACADAO 216;0000/8755;819812;Aberto;471346;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Maceio;AL;13838,65;1106;15;924553;?;?;49,71;?;?;yes;0;0;0;;2225;?;0;Aprovado;125;ANDERSON;110;Truck Baú (13,5t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0000/8755924553;;;50%;CASH & CARRY;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-90;ATACADAO 216;0000/8755;819812;Aberto;471346;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Maceio;AL;10268,634;1039;14,7477394;924555;?;?;46,7;?;?;yes;0;0;0;;2225;?;0;Aprovado;125;ANDERSON;110;Truck Baú (13,5t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0000/8755924555;;;47%;CASH & CARRY;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-90;ATACADAO 098;0000/8756;819804;Aberto;10599;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Maceio;AL;142,6;62;0,222222222;0;?;?;0;no;?;yes;0;0;0;;62;;0;Aprovado;125;ANDERSON;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87560;;;100%;CASH & CARRY;;Cliente;ANDERSON TEODORO;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PB;101-90;ATACADAO 114;0000/8757;819805;Aberto;460165;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Joao Pessoa;PB;378,72;30;0,5;0;?;?;0;no;?;yes;0;0;0;;30;;0;Aprovado;193;ANDERSON PB;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87570;;;100%;CASH & CARRY;;Cliente;CICLEUSA REGINA;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PB;101-90;ATACADAO 279;0000/8766;819821;Aberto;476415;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;CAMPINA GRANDE;PB;7095,62;640;8,202380952;0;?;?;0;no;?;yes;0;0;0;;640;;0;Aprovado;184;ERMINIO;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87660;;;100%;CASH & CARRY;;Cliente;CICLEUSA REGINA;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE4;101-90;ATACADAO 240;0000/8767;819816;Aberto;472590;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Serra Talhada;PE;3275,79;351;3,407103825;0;?;?;0;no;?;yes;0;0;0;;351;;0;Aprovado;110;GILVAN 110;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87670;;;100%;CASH & CARRY;;Cliente;FABIANO JOSÉ;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL RN2;101-90;ATACADAO 245;0000/8769;819819;Aberto;473575;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Parnamirim;RN;18990,262;1616;22,67708333;924562;?;?;100;?;?;yes;0;0;0;;1616;?;0;Aprovado;186;BRUNO AYJALA;112;Carreta Baú (25t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0000/8769924562;;;100%;CASH & CARRY;CARRETA;Cliente;RIVELLY TAVARES;DAVISON;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE3;101-90;ATACADAO 316;0000/8770;819825;Aberto;478231;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Santa Cruz do Capibaribe;PE;26166,047;2071;29,0484127;924565;?;?;72,9;?;?;yes;0;0;0;;2841;?;0;Aprovado;27;ADRIANO C;112;Carreta Baú (25t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0000/8770924565;;;73%;CASH & CARRY;CARRETA;Cliente;HÉLIO JOSÉ;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE3;101-90;ATACADAO 316;0000/8770;819825;Aberto;478231;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Santa Cruz do Capibaribe;PE;10210,9;770;11;924567;?;?;27,1;?;?;yes;0;0;0;;2841;?;0;Aprovado;27;ADRIANO C;110;Truck Baú (13,5t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0000/8770924567;;;27%;CASH & CARRY;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL RN2;101-90;ATACADAO 329;0000/8771;819828;Aberto;480770;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Caicó;RN;923,65;70;1;0;?;?;0;no;?;yes;0;0;0;;1201;;0;Aprovado;186;BRUNO AYJALA;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87710;;;6%;CASH & CARRY;;Cliente;RIVELLY TAVARES;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL RN2;101-90;ATACADAO 329;0000/8771;819828;Aberto;480770;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;Caicó;RN;13265,674;1131;16,01190476;924568;?;?;94,17;?;?;yes;0;0;0;;1201;?;0;Aprovado;186;BRUNO AYJALA;110;Truck Baú (13,5t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0000/8771924568;;;94%;CASH & CARRY;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PB;101-90;ATACADAO 074;0000/8776;819801;Aberto;10577;ATACADAO S.A.;ATACADAO 000;0;;;25/06/2024;25/06/2024;JOAO PESSOA;PB;7237,306;652;10,78571429;0;?;?;0;no;?;yes;0;0;0;;1776;;0;Aprovado;193;ANDERSON PB;;;25/06/2024;?;?;?;?;no;?;6;0;0000/87760;;;37%;CASH & CARRY;;Cliente;CICLEUSA REGINA;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
